FID,VolcanoNumber,VolcanoName,ExplosivityIndexMax,StartDate,StartDateYear,StartDateMonth,StartDateDay,EndDate,EndDateYear,EndDateMonth,EndDateDay,ContinuingEruption,LatitudeDecimal,LongitudeDecimal,GeoLocation,Activity_ID
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b9f,345020,Rincon de la Vieja,1,20110822,2011,8,22,20110927,2011,9,27,FALSE,10.83,-85.324,"-85.324,10.83",20812
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b9e,345020,Rincon de la Vieja,1,20120219,2012,2,19,20120414,2012,4,14,FALSE,10.83,-85.324,"-85.324,10.83",20813
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b9d,345020,Rincon de la Vieja,1,20140917,2014,9,17,20141024,2014,10,24,FALSE,10.83,-85.324,"-85.324,10.83",20961
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b9c,345020,Rincon de la Vieja,2,19951106,1995,11,6,19951113,1995,11,13,FALSE,10.83,-85.324,"-85.324,10.83",11105
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b9b,345020,Rincon de la Vieja,2,19980215,1998,2,15,19980916,1998,9,16,FALSE,10.83,-85.324,"-85.324,10.83",11106
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b9a,345020,Rincon de la Vieja,1,19830206,1983,2,6,19830221,1983,2,21,FALSE,10.83,-85.324,"-85.324,10.83",11099
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b99,345020,Rincon de la Vieja,2,19840331,1984,3,31,19840416,1984,4,16,FALSE,10.83,-85.324,"-85.324,10.83",11100
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b98,345020,Rincon de la Vieja,1,19850916,1985,9,16,19860416,1986,4,16,FALSE,10.83,-85.324,"-85.324,10.83",11101
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b97,345020,Rincon de la Vieja,1,19861231,1986,12,31,19861231,1986,12,31,FALSE,10.83,-85.324,"-85.324,10.83",11102
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b96,345020,Rincon de la Vieja,1,19870401,1987,4,1,19870401,1987,4,1,FALSE,10.83,-85.324,"-85.324,10.83",11103
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b95,345020,Rincon de la Vieja,2,19910507,1991,5,7,19920916,1992,9,16,FALSE,10.83,-85.324,"-85.324,10.83",11104
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b94,345020,Rincon de la Vieja,3,19661106,1966,11,6,19671216,1967,12,16,FALSE,10.83,-85.324,"-85.324,10.83",11096
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b93,345020,Rincon de la Vieja,2,19690422,1969,4,22,19690516,1969,5,16,FALSE,10.83,-85.324,"-85.324,10.83",11097
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b92,345020,Rincon de la Vieja,1,19700814,1970,8,14,19700815,1970,8,15,FALSE,10.83,-85.324,"-85.324,10.83",11098
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b91,345033,Arenal,3,19680729,1968,7,29,20101216,2010,12,16,FALSE,10.463,-84.703,"-84.703,10.463",11134
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b90,345040,Poas,2,20190207,2019,2,7,20190930,2019,9,30,FALSE,10.2,-84.233,"-84.233,10.2",22303
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b8f,345040,Poas,1,20160605,2016,6,5,20160816,2016,8,16,FALSE,10.2,-84.233,"-84.233,10.2",22156
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b8e,345040,Poas,1,20170412,2017,4,12,20171106,2017,11,6,FALSE,10.2,-84.233,"-84.233,10.2",22209
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b8d,345040,Poas,1,19960408,1996,4,8,19960408,1996,4,8,FALSE,10.2,-84.233,"-84.233,10.2",11188
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b8c,345040,Poas,1,20060324,2006,3,24,20060324,2006,3,24,FALSE,10.2,-84.233,"-84.233,10.2",11189
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b8b,345040,Poas,1,20060925,2006,9,25,20061216,2006,12,16,FALSE,10.2,-84.233,"-84.233,10.2",11190
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b8a,345040,Poas,1,20080113,2008,1,13,20080113,2008,1,13,FALSE,10.2,-84.233,"-84.233,10.2",11191
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b89,345040,Poas,1,20090112,2009,1,12,20090321,2009,3,21,FALSE,10.2,-84.233,"-84.233,10.2",11192
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b88,345040,Poas,1,20091116,2009,11,16,20141013,2014,10,13,FALSE,10.2,-84.233,"-84.233,10.2",11193
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b87,345040,Poas,1,19810316,1981,3,16,19810516,1981,5,16,FALSE,10.2,-84.233,"-84.233,10.2",11182
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b86,345040,Poas,2,19870616,1987,6,16,19900616,1990,6,16,FALSE,10.2,-84.233,"-84.233,10.2",11183
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b85,345040,Poas,1,19910306,1991,3,6,19910916,1991,9,16,FALSE,10.2,-84.233,"-84.233,10.2",11184
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b84,345040,Poas,1,19920216,1992,2,16,19920316,1992,3,16,FALSE,10.2,-84.233,"-84.233,10.2",11185
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b83,345040,Poas,0,19921016,1992,10,16,19930916,1993,9,16,FALSE,10.2,-84.233,"-84.233,10.2",11186
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b82,345040,Poas,2,19940316,1994,3,16,19941016,1994,10,16,FALSE,10.2,-84.233,"-84.233,10.2",11187
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b81,345040,Poas,1,19770516,1977,5,16,19770716,1977,7,16,FALSE,10.2,-84.233,"-84.233,10.2",11176
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b80,345040,Poas,2,19771218,1977,12,18,19780615,1978,6,15,FALSE,10.2,-84.233,"-84.233,10.2",11177
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b7f,345040,Poas,1,19780922,1978,9,22,19781216,1978,12,16,FALSE,10.2,-84.233,"-84.233,10.2",11178
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b7e,345040,Poas,1,19790908,1979,9,8,19800116,1980,1,16,FALSE,10.2,-84.233,"-84.233,10.2",11179
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b7d,345040,Poas,1,19800912,1980,9,12,19800912,1980,9,12,FALSE,10.2,-84.233,"-84.233,10.2",11180
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b7c,345040,Poas,1,19801226,1980,12,26,19801226,1980,12,26,FALSE,10.2,-84.233,"-84.233,10.2",11181
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b7b,345040,Poas,1,19680702,1968,7,2,,,,,FALSE,10.2,-84.233,"-84.233,10.2",11170
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b7a,345040,Poas,2,19690503,1969,5,3,19690603,1969,6,3,FALSE,10.2,-84.233,"-84.233,10.2",11171
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b79,345040,Poas,1,19700716,1970,7,16,,,,,FALSE,10.2,-84.233,"-84.233,10.2",11172
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b78,345040,Poas,2,19720209,1972,2,9,19730908,1973,9,8,FALSE,10.2,-84.233,"-84.233,10.2",11173
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b77,345040,Poas,2,19740911,1974,9,11,19750216,1975,2,16,FALSE,10.2,-84.233,"-84.233,10.2",11174
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b76,345040,Poas,2,19760621,1976,6,21,19761116,1976,11,16,FALSE,10.2,-84.233,"-84.233,10.2",11175
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b75,345040,Poas,2,19580702,1958,7,2,19610703,1961,7,3,FALSE,10.2,-84.233,"-84.233,10.2",11166
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b74,345040,Poas,2,19630523,1963,5,23,19630702,1963,7,2,FALSE,10.2,-84.233,"-84.233,10.2",11167
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b73,345040,Poas,2,19641225,1964,12,25,19650316,1965,3,16,FALSE,10.2,-84.233,"-84.233,10.2",11168
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b72,345040,Poas,1,19670101,1967,1,1,,,,,FALSE,10.2,-84.233,"-84.233,10.2",11169
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b71,345060,Irazu,3,19630313,1963,3,13,19650213,1965,2,13,FALSE,9.979,-83.852,"-83.852,9.979",11228
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b70,345060,Irazu,1,19770303,1977,3,3,,,,,FALSE,9.979,-83.852,"-83.852,9.979",11231
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b6f,345060,Irazu,2,19941208,1994,12,8,19941208,1994,12,8,FALSE,9.979,-83.852,"-83.852,9.979",11232
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b6e,345070,Turrialba,2,20100105,2010,1,5,20100307,2010,3,7,FALSE,10.025,-83.767,"-83.767,10.025",11247
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b6d,345070,Turrialba,1,20110114,2011,1,14,20110114,2011,1,14,FALSE,10.025,-83.767,"-83.767,10.025",20829
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b6c,345070,Turrialba,2,20120112,2012,1,12,20120118,2012,1,18,FALSE,10.025,-83.767,"-83.767,10.025",20830
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b6b,345070,Turrialba,2,20130521,2013,5,21,20130604,2013,6,4,FALSE,10.025,-83.767,"-83.767,10.025",20831
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b6a,345070,Turrialba,2,20141029,2014,10,29,20141208,2014,12,8,FALSE,10.025,-83.767,"-83.767,10.025",20974
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b69,345070,Turrialba,2,20150308,2015,3,8,20191028,2019,10,28,FALSE,10.025,-83.767,"-83.767,10.025",20998
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b68,351020,"Ruiz, Nevado del",1,19841222,1984,12,22,19850319,1985,3,19,FALSE,4.892,-75.324,"-75.324,4.892",11289
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b67,351020,"Ruiz, Nevado del",3,19850911,1985,9,11,19910713,1991,7,13,FALSE,4.892,-75.324,"-75.324,4.892",11290
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b66,351020,"Ruiz, Nevado del",3,20120222,2012,2,22,20130712,2013,7,12,FALSE,4.892,-75.324,"-75.324,4.892",20814
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b65,351020,"Ruiz, Nevado del",2,20141118,2014,11,18,20170529,2017,5,29,FALSE,4.892,-75.324,"-75.324,4.892",20995
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b64,351020,"Ruiz, Nevado del",2,20171218,2017,12,18,20200604,2020,6,4,TRUE,4.892,-75.324,"-75.324,4.892",22348
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b63,351050,"Huila, Nevado del",3,20070219,2007,2,19,20070528,2007,5,28,FALSE,2.93,-76.03,"-76.03,2.93",11312
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b62,351050,"Huila, Nevado del",2,20080102,2008,1,2,20080416,2008,4,16,FALSE,2.93,-76.03,"-76.03,2.93",11313
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b61,351050,"Huila, Nevado del",3,20081026,2008,10,26,20120114,2012,1,14,FALSE,2.93,-76.03,"-76.03,2.93",11314
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b60,351060,Purace,2,19770319,1977,3,19,19770328,1977,3,28,FALSE,2.32,-76.4,"-76.4,2.32",11339
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b5f,351080,Galeras,2,20051124,2005,11,24,20060712,2006,7,12,FALSE,1.22,-77.37,"-77.37,1.22",11378
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b5e,351080,Galeras,3,20071004,2007,10,4,20080117,2008,1,17,FALSE,1.22,-77.37,"-77.37,1.22",11379
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b5d,351080,Galeras,3,20081021,2008,10,21,20100102,2010,1,2,FALSE,1.22,-77.37,"-77.37,1.22",11380
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b5c,351080,Galeras,2,20100825,2010,8,25,20100825,2010,8,25,FALSE,1.22,-77.37,"-77.37,1.22",11381
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b5b,351080,Galeras,2,20120513,2012,5,13,20140130,2014,1,30,FALSE,1.22,-77.37,"-77.37,1.22",20764
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b5a,351080,Galeras,2,19890219,1989,2,19,19890509,1989,5,9,FALSE,1.22,-77.37,"-77.37,1.22",11372
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b59,351080,Galeras,2,19900107,1990,1,7,19920716,1992,7,16,FALSE,1.22,-77.37,"-77.37,1.22",11373
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b58,351080,Galeras,2,19930114,1993,1,14,19930607,1993,6,7,FALSE,1.22,-77.37,"-77.37,1.22",11374
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b57,351080,Galeras,1,20000321,2000,3,21,20000518,2000,5,18,FALSE,1.22,-77.37,"-77.37,1.22",11375
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b56,351080,Galeras,1,20020607,2002,6,7,20020607,2002,6,7,FALSE,1.22,-77.37,"-77.37,1.22",11376
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b55,351080,Galeras,3,20040716,2004,7,16,20050207,2005,2,7,FALSE,1.22,-77.37,"-77.37,1.22",11377
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b54,351080,Galeras,1,19740702,1974,7,2,19830702,1983,7,2,FALSE,1.22,-77.37,"-77.37,1.22",11371
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b53,352010,Reventador,2,20070315,2007,3,15,20071011,2007,10,11,FALSE,-0.077,-77.656,"-77.656,-0.077",11448
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b52,352010,Reventador,2,20080727,2008,7,27,20200604,2020,6,4,TRUE,-0.077,-77.656,"-77.656,-0.077",11449
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b51,352010,Reventador,3,19600616,1960,6,16,,,,,FALSE,-0.077,-77.656,"-77.656,-0.077",11442
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b50,352010,Reventador,2,19720716,1972,7,16,19720916,1972,9,16,FALSE,-0.077,-77.656,"-77.656,-0.077",11443
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b4f,352010,Reventador,3,19731116,1973,11,16,19740716,1974,7,16,FALSE,-0.077,-77.656,"-77.656,-0.077",11444
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b4e,352010,Reventador,2,19760104,1976,1,4,19760516,1976,5,16,FALSE,-0.077,-77.656,"-77.656,-0.077",11445
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b4d,352010,Reventador,4,20021103,2002,11,3,20030110,2003,1,10,FALSE,-0.077,-77.656,"-77.656,-0.077",11446
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b4c,352010,Reventador,2,20041107,2004,11,7,20060316,2006,3,16,FALSE,-0.077,-77.656,"-77.656,-0.077",11447
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b4b,352020,Guagua Pichincha,3,19980807,1998,8,7,20010525,2001,5,25,FALSE,-0.171,-78.598,"-78.598,-0.171",11496
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b4a,352020,Guagua Pichincha,1,20011126,2001,11,26,20011126,2001,11,26,FALSE,-0.171,-78.598,"-78.598,-0.171",11497
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b49,352020,Guagua Pichincha,1,20020416,2002,4,16,20020416,2002,4,16,FALSE,-0.171,-78.598,"-78.598,-0.171",11498
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b48,352020,Guagua Pichincha,1,20021011,2002,10,11,20021207,2002,12,7,FALSE,-0.171,-78.598,"-78.598,-0.171",11499
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b47,352020,Guagua Pichincha,1,19810831,1981,8,31,19821116,1982,11,16,FALSE,-0.171,-78.598,"-78.598,-0.171",11491
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b46,352020,Guagua Pichincha,1,19850516,1985,5,16,19850616,1985,6,16,FALSE,-0.171,-78.598,"-78.598,-0.171",11492
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b45,352020,Guagua Pichincha,1,19900416,1990,4,16,19900510,1990,5,10,FALSE,-0.171,-78.598,"-78.598,-0.171",11493
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b44,352020,Guagua Pichincha,1,19930309,1993,3,9,19930312,1993,3,12,FALSE,-0.171,-78.598,"-78.598,-0.171",11494
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b43,352020,Guagua Pichincha,1,19970316,1997,3,16,19971018,1997,10,18,FALSE,-0.171,-78.598,"-78.598,-0.171",11495
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b42,352050,Cotopaxi,2,20150814,2015,8,14,20160124,2016,1,24,FALSE,-0.677,-78.436,"-78.436,-0.677",21088
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b41,352080,Tungurahua,2,20110420,2011,4,20,20110526,2011,5,26,FALSE,-1.467,-78.442,"-78.442,-1.467",22214
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b40,352080,Tungurahua,3,20111127,2011,11,27,20160316,2016,3,16,FALSE,-1.467,-78.442,"-78.442,-1.467",22215
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b3f,352080,Tungurahua,3,19991005,1999,10,5,20090708,2009,7,8,FALSE,-1.467,-78.442,"-78.442,-1.467",11643
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b3e,352080,Tungurahua,3,20100101,2010,1,1,20100729,2010,7,29,FALSE,-1.467,-78.442,"-78.442,-1.467",11644
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b3d,352080,Tungurahua,3,20101122,2010,11,22,20110102,2011,1,2,FALSE,-1.467,-78.442,"-78.442,-1.467",11645
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b3c,352090,Sangay,3,19340808,1934,8,8,20110302,2011,3,2,FALSE,-2.005,-78.341,"-78.341,-2.005",11648
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b3b,352090,Sangay,2,20170720,2017,7,20,20171026,2017,10,26,FALSE,-2.005,-78.341,"-78.341,-2.005",22231
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b3a,352090,Sangay,2,20110606,2011,6,6,20120919,2012,9,19,FALSE,-2.005,-78.341,"-78.341,-2.005",22234
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b39,352090,Sangay,2,20130125,2013,1,25,20130524,2013,5,24,FALSE,-2.005,-78.341,"-78.341,-2.005",22235
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b38,352090,Sangay,2,20150119,2015,1,19,20150407,2015,4,7,FALSE,-2.005,-78.341,"-78.341,-2.005",22236
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b37,352090,Sangay,2,20160325,2016,3,25,20161117,2016,11,17,FALSE,-2.005,-78.341,"-78.341,-2.005",22237
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b36,352090,Sangay,1,20180225,2018,2,25,20180225,2018,2,25,FALSE,-2.005,-78.341,"-78.341,-2.005",22259
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b35,352090,Sangay,2,20180808,2018,8,8,20181207,2018,12,7,FALSE,-2.005,-78.341,"-78.341,-2.005",22283
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b34,352090,Sangay,2,20190326,2019,3,26,20200604,2020,6,4,TRUE,-2.005,-78.341,"-78.341,-2.005",22312
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b33,353010,Fernandina,2,20170904,2017,9,4,20170907,2017,9,7,FALSE,-0.37,-91.55,"-91.55,-0.37",22245
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b32,353010,Fernandina,1,20180616,2018,6,16,20180621,2018,6,21,FALSE,-0.37,-91.55,"-91.55,-0.37",22278
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b31,353010,Fernandina,0,20200112,2020,1,12,20200113,2020,1,13,FALSE,-0.37,-91.55,"-91.55,-0.37",22347
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b30,353010,Fernandina,2,19950125,1995,1,25,19950408,1995,4,8,FALSE,-0.37,-91.55,"-91.55,-0.37",11675
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b2f,353010,Fernandina,2,20050513,2005,5,13,20050529,2005,5,29,FALSE,-0.37,-91.55,"-91.55,-0.37",11676
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b2e,353010,Fernandina,2,20090410,2009,4,10,20090428,2009,4,28,FALSE,-0.37,-91.55,"-91.55,-0.37",11677
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b2d,353010,Fernandina,1,19770323,1977,3,23,19770327,1977,3,27,FALSE,-0.37,-91.55,"-91.55,-0.37",11669
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b2c,353010,Fernandina,2,19780808,1978,8,8,19780826,1978,8,26,FALSE,-0.37,-91.55,"-91.55,-0.37",11670
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b2b,353010,Fernandina,0,19810801,1981,8,1,,,,,FALSE,-0.37,-91.55,"-91.55,-0.37",11671
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b2a,353010,Fernandina,1,19840330,1984,3,30,,,,,FALSE,-0.37,-91.55,"-91.55,-0.37",11672
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b29,353010,Fernandina,2,19880914,1988,9,14,19880916,1988,9,16,FALSE,-0.37,-91.55,"-91.55,-0.37",11673
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b28,353010,Fernandina,2,19910419,1991,4,19,19910424,1991,4,24,FALSE,-0.37,-91.55,"-91.55,-0.37",11674
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b27,353010,Fernandina,2,19610321,1961,3,21,19610916,1961,9,16,FALSE,-0.37,-91.55,"-91.55,-0.37",11664
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b26,353010,Fernandina,2,19680521,1968,5,21,19680523,1968,5,23,FALSE,-0.37,-91.55,"-91.55,-0.37",11665
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b25,353010,Fernandina,4,19680611,1968,6,11,19680704,1968,7,4,FALSE,-0.37,-91.55,"-91.55,-0.37",11666
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b24,353010,Fernandina,0,19720604,1972,6,4,,,,,FALSE,-0.37,-91.55,"-91.55,-0.37",11667
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b23,353010,Fernandina,2,19731209,1973,12,9,19731216,1973,12,16,FALSE,-0.37,-91.55,"-91.55,-0.37",11668
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b22,353020,Wolf,0,19630304,1963,3,4,19630316,1963,3,16,FALSE,0.02,-91.35,"-91.35,0.02",11688
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b21,353020,Wolf,1,19820828,1982,8,28,19820906,1982,9,6,FALSE,0.02,-91.35,"-91.35,0.02",11690
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b20,353020,Wolf,4,20150525,2015,5,25,20150602,2015,6,2,FALSE,0.02,-91.35,"-91.35,0.02",21075
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b1f,353040,Alcedo,1,19931205,1993,12,5,,,,,FALSE,-0.43,-91.12,"-91.12,-0.43",11696
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b1e,353050,"Negra, Sierra",3,19791113,1979,11,13,19800114,1980,1,14,FALSE,-0.83,-91.17,"-91.17,-0.83",11712
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b1d,353050,"Negra, Sierra",3,20051022,2005,10,22,20051030,2005,10,30,FALSE,-0.83,-91.17,"-91.17,-0.83",11713
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b1c,353050,"Negra, Sierra",2,20180626,2018,6,26,20180823,2018,8,23,FALSE,-0.83,-91.17,"-91.17,-0.83",22279
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b1b,353050,"Negra, Sierra",2,19630413,1963,4,13,19630516,1963,5,16,FALSE,-0.83,-91.17,"-91.17,-0.83",11711
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b1a,353060,"Azul, Cerro",1,20080529,2008,5,29,20080617,2008,6,17,FALSE,-0.92,-91.408,"-91.408,-0.92",11720
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b19,353060,"Azul, Cerro",2,19790129,1979,1,29,19790304,1979,3,4,FALSE,-0.92,-91.408,"-91.408,-0.92",11728
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b18,353060,"Azul, Cerro",1,19980915,1998,9,15,19981021,1998,10,21,FALSE,-0.92,-91.408,"-91.408,-0.92",11729
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b17,353080,Marchena,2,19910925,1991,9,25,19911116,1991,11,16,FALSE,0.33,-90.47,"-90.47,0.33",11730
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b16,354006,Sabancaya,1,19861216,1986,12,16,,,,,FALSE,-15.787,-71.857,"-71.857,-15.787",11747
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b15,354006,Sabancaya,1,19880622,1988,6,22,19881016,1988,10,16,FALSE,-15.787,-71.857,"-71.857,-15.787",11749
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b14,354006,Sabancaya,3,19900528,1990,5,28,19980916,1998,9,16,FALSE,-15.787,-71.857,"-71.857,-15.787",11750
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b13,354006,Sabancaya,2,20000416,2000,4,16,20001029,2000,10,29,FALSE,-15.787,-71.857,"-71.857,-15.787",11751
E3WebApp_Eruptions1960.fid-285b36de_1728a7c6504_-4b12,354006,Sabancaya,2,20030730,2003,7,30,20030731,2003,7,31,FALSE,-15.787,-71.857,"-71.857,-15.787",11752
